"class","installment_commitment","residence_since","age","existing_credits","duration","credit_amount","checking_status<0","checking_status>=200","checking_status0<=X<200","checking_statusno checking","credit_historycritical/other existing credit","credit_historydelayed previously","credit_historyexisting paid","credit_historyno credits/all paid","purposedomestic appliance","purposeeducation","purposefurniture/equipment","purposenew car","purposeother","purposeradio/tv","purposerepairs","purposeretraining","purposeused car","savings_status>=1000","savings_status100<=X<500","savings_status500<=X<1000","savings_statusno known savings","employment>=7","employment1<=X<4","employment4<=X<7","employmentunemployed","personal_statusmale div/sep","personal_statusmale mar/wid","personal_statusmale single","other_partiesguarantor","other_partiesnone","property_magnitudelife insurance","property_magnitudeno known property","property_magnitudereal estate","other_payment_plansnone","other_payment_plansstores","housingown","housingrent","jobskilled","jobunemp/unskilled non res","jobunskilled resident","own_telephoneyes","foreign_workeryes"
1,0.918017814176768,1.04646305414177,0.409361360299821,-0.714620600264712,-0.499945781312662,-0.524018027535968,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1,0.918017814176768,1.04646305414177,-1.12129807555126,1.05424227167764,-0.688355723393936,-0.991752059850131,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,-1.03125928520708,-0.714620600264712,-0.782560694434573,-1.10879987243315,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0.0241348402948129,1.04646305414177,-1.12129807555126,1.05424227167764,-0.499945781312662,0.144891932655255,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
1,0.0241348402948129,1.04646305414177,0.499400150644003,-0.714620600264712,-1.3477905206784,-1.09234002378866,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1
0,0.0241348402948129,1.04646305414177,0.31932256995564,1.05424227167764,-0.499945781312662,-0.813894250886095,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
1,0.0241348402948129,0.140434435837207,1.94002079615091,-0.714620600264712,0.347898958053073,-0.819838085118826,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1,0.918017814176768,-0.765594182467357,-0.491026543141994,1.05424227167764,-0.782560694434573,-0.425258935669048,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,-1.67162280077192,-0.671104123830356,-0.714620600264712,0.0652840449311617,-0.0585700853113164,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,0.918017814176768,-0.765594182467357,-0.851181704518719,-0.714620600264712,1.47835861054072,0.529869503729083,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,0.499400150644003,-0.714620600264712,-0.782560694434573,-0.989008751742717,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,0.0241348402948129,-1.67162280077192,-0.310948962453631,-0.714620600264712,0.347898958053073,-0.685415987855518,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,0.0492061989230953,-0.714620600264712,-0.499945781312662,-0.315983829390372,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.0241348402948129,-0.765594182467357,-0.671104123830356,-0.714620600264712,-1.06517560755648,-1.05439092830276,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,0.918017814176768,-0.765594182467357,-1.03125928520708,1.05424227167764,-0.21733086819075,-0.572025919415721,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.0241348402948129,-0.765594182467357,-0.491026543141994,-0.714620600264712,-0.499945781312662,0.734245957731459,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,-1.7636311074691,-0.765594182467357,-0.491026543141994,-0.714620600264712,0.347898958053073,2.13516196458444,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
0,0.918017814176768,-0.765594182467357,-0.671104123830356,2.82310514362,-0.782560694434573,-0.965690632829694,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,0.918017814176768,0.140434435837207,-0.761142914174538,1.05424227167764,0.347898958053073,-0.268890373546424,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
1,-0.869748133587142,-1.67162280077192,-0.400987752797812,-0.714620600264712,-0.21733086819075,0.149464112834279,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,0.499400150644003,1.05424227167764,0.347898958053073,0.373500941606459,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
0,0.918017814176768,1.04646305414177,-1.03125928520708,-0.714620600264712,0.347898958053073,-0.688159295962932,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0.0241348402948129,1.04646305414177,1.66990442511836,-0.714620600264712,2.04358843678454,-4.61790198081948e-05,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,-0.765594182467357,-0.671104123830356,-0.714620600264712,-0.21733086819075,-0.403312470809732,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,-0.671104123830356,-0.714620600264712,-0.21733086819075,-0.179275642037552,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,-0.765594182467357,-0.581065333486175,-0.714620600264712,1.47835861054072,0.972913763076516,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
0,-1.7636311074691,1.04646305414177,-1.12129807555126,1.05424227167764,1.19574369741881,0.562331983000154,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.0241348402948129,-1.67162280077192,-0.941220494862901,-0.714620600264712,-0.782560694434573,-0.802921018456437,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,-0.869748133587142,0.140434435837207,-0.310948962453631,-0.714620600264712,1.76097352366263,2.20894552222344,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
1,0.918017814176768,0.140434435837207,-0.220910172109449,1.05424227167764,-0.499945781312662,-0.719250121180296,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1,-1.7636311074691,1.04646305414177,-1.21133686589545,-0.714620600264712,-0.21733086819075,0.273827413703734,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
0,-0.869748133587142,-1.67162280077192,-0.851181704518719,1.05424227167764,-0.499945781312662,-0.582084715809574,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1,-0.869748133587142,-1.67162280077192,0.589438940988184,2.82310514362,-1.53620046275967,-0.689073731998737,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
0,-0.869748133587142,-0.765594182467357,-0.761142914174538,1.05424227167764,0.347898958053073,2.20894552222344,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1
0,-0.869748133587142,1.04646305414177,-0.581065333486175,1.05424227167764,2.04358843678454,2.20894552222344,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,-1.7636311074691,-0.765594182467357,1.84998200580672,-0.714620600264712,-1.3477905206784,-0.691817040106152,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,1.04646305414177,-1.39141444658381,-0.714620600264712,-0.782560694434573,0.742475882053703,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,0.918017814176768,0.140434435837207,-0.0408325914210861,-0.714620600264712,-0.782560694434573,0.181012156069545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,-0.869748133587142,-0.765594182467357,-0.851181704518719,1.05424227167764,-0.21733086819075,-0.295866236602666,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,-0.869748133587142,0.140434435837207,0.0492061989230953,-0.714620600264712,-0.782560694434573,-0.767715231077951,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,0.140434435837207,-0.310948962453631,-0.714620600264712,0.347898958053073,0.00498321917711829,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,-1.30137565623963,-0.714620600264712,-0.782560694434573,-0.989923187778522,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,1.94002079615091,-0.714620600264712,-0.782560694434573,-0.817094777011412,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1,-0.869748133587142,-0.765594182467357,0.0492061989230953,1.05424227167764,-1.06517560755648,-0.115265119531215,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1
1,-0.869748133587142,0.140434435837207,-0.941220494862901,1.05424227167764,-0.499945781312662,-0.949230784185207,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,0.139244989267277,-0.714620600264712,-1.06517560755648,-0.426630589722755,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,-0.671104123830356,-0.714620600264712,-1.3477905206784,-0.906709508520284,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,0.140434435837207,-0.761142914174538,-0.714620600264712,1.85517849470327,1.34737531973859,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
1,0.918017814176768,0.140434435837207,0.499400150644003,-0.714620600264712,0.0652840449311617,0.0497905849315543,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1
1,0.0241348402948129,-0.765594182467357,2.61531172373227,-0.714620600264712,0.347898958053073,0.674350397386244,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
0,0.918017814176768,1.04646305414177,-0.400987752797812,-0.714620600264712,0.913128784296897,1.50831606204024,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,-1.21133686589545,-0.714620600264712,0.347898958053073,-0.259746013188376,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1
1,0.0241348402948129,1.04646305414177,-0.400987752797812,1.05424227167764,-0.0289209261094755,1.41595802242395,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
0,0.0241348402948129,-0.765594182467357,-0.310948962453631,1.05424227167764,-0.21733086819075,-0.695474784249371,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1,-1.7636311074691,0.140434435837207,-0.400987752797812,-0.714620600264712,2.04358843678454,1.39858373774366,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,0.918017814176768,1.04646305414177,-0.0408325914210861,-0.714620600264712,-1.3477905206784,-0.84727116619297,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0.918017814176768,-1.67162280077192,-0.220910172109449,-0.714620600264712,-0.782560694434573,-0.721078993251906,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
1,-0.869748133587142,1.04646305414177,2.61531172373227,1.05424227167764,0.347898958053073,1.62947883678437,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1,-1.7636311074691,1.04646305414177,0.679477731332366,-0.714620600264712,0.347898958053073,1.98519445471245,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
1,-1.7636311074691,-0.765594182467357,0.94959410236491,1.05424227167764,-0.499945781312662,0.248223204701199,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
1,0.918017814176768,-0.765594182467357,0.679477731332366,1.05424227167764,-0.782560694434573,-0.780517335579219,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
0,0.918017814176768,0.140434435837207,-0.761142914174538,-0.714620600264712,-0.21733086819075,-0.515330885195822,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
0,0.918017814176768,1.04646305414177,-0.761142914174538,1.05424227167764,1.47835861054072,2.20894552222344,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1
1,-0.869748133587142,0.140434435837207,-0.0408325914210861,1.05424227167764,0.347898958053073,0.502893640672841,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,-0.941220494862901,1.05424227167764,0.913128784296897,1.24358682967474,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,2.61531172373227,1.05424227167764,0.0652840449311617,-1.13394686341778,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,-0.671104123830356,1.05424227167764,-0.21733086819075,-0.532247951858211,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,0.94959410236491,1.05424227167764,-1.25358554963776,-1.0612491985713,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1
0,0.918017814176768,1.04646305414177,-1.12129807555126,-0.714620600264712,0.347898958053073,0.0836247182563325,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1
1,-0.869748133587142,-0.765594182467357,-0.0408325914210861,-0.714620600264712,1.47835861054072,1.78173243674588,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
0,0.918017814176768,-0.765594182467357,-0.581065333486175,-0.714620600264712,0.347898958053073,-0.63649365993996,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
1,-0.869748133587142,1.04646305414177,-0.671104123830356,-0.714620600264712,-0.499945781312662,-0.753541472522977,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,-0.869748133587142,1.04646305414177,0.0492061989230953,2.82310514362,-0.21733086819075,1.02915157927851,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
0,0.918017814176768,1.04646305414177,-0.851181704518719,1.05424227167764,0.913128784296897,0.561874764982251,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
1,0.918017814176768,1.04646305414177,2.57029232856018,-0.714620600264712,0.347898958053073,-0.305010596960714,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1
1,-0.869748133587142,-1.67162280077192,0.589438940988184,1.05424227167764,-1.53620046275967,-0.707819670732736,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,0.918017814176768,-1.67162280077192,0.94959410236491,-0.714620600264712,-0.499945781312662,-0.551451108610112,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1
1,-0.869748133587142,1.04646305414177,-0.0408325914210861,-0.714620600264712,1.47835861054072,2.20894552222344,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
1,0.918017814176768,1.04646305414177,0.0492061989230953,1.05424227167764,1.47835861054072,1.48728403321673,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,2.30017595752763,-0.714620600264712,-0.21733086819075,-0.828525227458972,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0.0241348402948129,-0.765594182467357,-0.0408325914210861,-0.714620600264712,-0.782560694434573,-0.667127267139422,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
1,0.0241348402948129,-0.765594182467357,-0.400987752797812,-0.714620600264712,1.47835861054072,2.20894552222344,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
0,0.918017814176768,-0.765594182467357,-1.12129807555126,1.05424227167764,0.630513871174985,-0.242828946525987,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
0,0.918017814176768,1.04646305414177,-1.30137565623963,-0.714620600264712,2.04358843678454,-0.00919053937785636,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1
1,-1.7636311074691,-0.765594182467357,1.75994321546254,-0.714620600264712,2.04358843678454,2.20894552222344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0,0.918017814176768,-0.765594182467357,-0.491026543141994,-0.714620600264712,-0.782560694434573,-1.10285603820042,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,-0.0408325914210861,-0.714620600264712,-1.06517560755648,-0.686787641909225,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1
0,-0.869748133587142,1.04646305414177,-1.03125928520708,1.05424227167764,2.04358843678454,2.20894552222344,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,0.0241348402948129,1.04646305414177,2.12009837683927,-0.714620600264712,-1.06517560755648,-0.771372975221171,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
0,0.918017814176768,0.140434435837207,-1.21133686589545,-0.714620600264712,-0.782560694434573,-1.05621980037437,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.0241348402948129,-1.67162280077192,-0.310948962453631,1.05424227167764,1.47835861054072,-0.355761796947882,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,-0.765594182467357,-1.12129807555126,-0.714620600264712,0.347898958053073,-0.825324701333655,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1
0,0.918017814176768,-0.765594182467357,-1.21133686589545,-0.714620600264712,-1.06517560755648,-0.631464261743034,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,1.04646305414177,-0.581065333486175,-0.714620600264712,-0.782560694434573,-0.529504643750797,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
0,-0.869748133587142,0.140434435837207,-0.491026543141994,-0.714620600264712,2.04358843678454,0.934964667590616,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1,0.918017814176768,1.04646305414177,0.679477731332366,2.82310514362,-0.782560694434573,-0.510301486998896,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,-1.7636311074691,1.04646305414177,-1.12129807555126,-0.714620600264712,-1.06517560755648,-0.829896881512679,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,0.139244989267277,1.05424227167764,0.347898958053073,0.759392948716092,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
